3.827292057860835e-005	2.137016e+000
3.867292057860836e-005	2.122632e+000
3.907292057860837e-005	2.103570e+000
3.947292057860838e-005	2.080986e+000
3.987292057860839e-005	2.056298e+000
4.027292057860840e-005	2.031060e+000
4.067292057860841e-005	2.006855e+000
4.107292057860842e-005	1.985206e+000
4.147292057860843e-005	1.967472e+000
4.187292057860844e-005	1.954359e+000
4.216511519442912e-005	1.948040e+000
4.233018189304179e-005	1.946066e+000
4.248139507526442e-005	1.945416e+000
4.264308462800098e-005	1.945889e+000
4.288286629371271e-005	1.948827e+000
4.327111476201207e-005	1.957968e+000
4.367111476201208e-005	1.972331e+000
4.407111476201209e-005	1.991375e+000
4.447111476201210e-005	2.013946e+000
4.487111476201211e-005	2.038627e+000
4.527111476201212e-005	2.063867e+000
4.567111476201213e-005	2.088080e+000
4.607111476201214e-005	2.109744e+000
4.647111476201215e-005	2.127498e+000
4.687111476201216e-005	2.140631e+000
4.716443238481950e-005	2.146988e+000
4.732933368507093e-005	2.148969e+000
4.747960031861297e-005	2.149621e+000
4.764241746549130e-005	2.149152e+000
4.788178162567244e-005	2.146232e+000
4.826936814646848e-005	2.137124e+000
4.866936814646849e-005	2.122782e+000
4.906936814646850e-005	2.103756e+000
4.946936814646851e-005	2.081197e+000
4.986936814646852e-005	2.056522e+000
5.026936814646853e-005	2.031281e+000
5.066936814646854e-005	2.007061e+000
5.106936814646855e-005	1.985382e+000
5.146936814646856e-005	1.967608e+000
5.186936814646857e-005	1.954455e+000
5.216377178460805e-005	1.948061e+000
5.232851304290583e-005	1.946076e+000
5.247916220996185e-005	1.945420e+000
5.264225460552339e-005	1.945887e+000
5.288151684671306e-005	1.948803e+000
5.326894176234235e-005	1.957902e+000
5.366894176234236e-005	1.972239e+000
5.406894176234237e-005	1.991260e+000
5.446894176234238e-005	2.013816e+000
5.486894176234239e-005	2.038490e+000
5.526894176234240e-005	2.063731e+000
5.566894176234241e-005	2.087954e+000
5.606894176234242e-005	2.109635e+000
5.646894176234243e-005	2.127414e+000
5.686894176234244e-005	2.140572e+000
5.716361049239583e-005	2.146975e+000
5.732831267133147e-005	2.148961e+000
5.747918544620075e-005	2.149619e+000
5.764226324325283e-005	2.149152e+000
5.788153089002191e-005	2.146236e+000
5.826896437700815e-005	2.137136e+000
5.866896437700816e-005	2.122798e+000
5.906896437700817e-005	2.103777e+000
5.946896437700818e-005	2.081221e+000
5.986896437700819e-005	2.056547e+000
6.026896437700820e-005	2.031306e+000
6.066896437700821e-005	2.007083e+000
6.106896437700821e-005	1.985402e+000
6.146896437700822e-005	1.967623e+000
6.186896437700823e-005	1.954466e+000
6.216361904731239e-005	1.948063e+000
6.232832329904656e-005	1.946078e+000
6.247918421373134e-005	1.945420e+000
6.264226278510044e-005	1.945886e+000
6.288153014515335e-005	1.948803e+000
6.326896317750824e-005	1.957902e+000
6.366896317750825e-005	1.972240e+000
6.406896317750826e-005	1.991261e+000
6.446896317750827e-005	2.013817e+000
6.486896317750828e-005	2.038491e+000
6.526896317750829e-005	2.063732e+000
6.566896317750830e-005	2.087954e+000
6.606896317750831e-005	2.109636e+000
6.646896317750832e-005	2.127415e+000
6.686896317750833e-005	2.140572e+000
6.716361859355363e-005	2.146975e+000
6.732832273534514e-005	2.148960e+000
6.747918427910246e-005	2.149618e+000
6.764226280940133e-005	2.149152e+000
6.788153018466190e-005	2.146235e+000
6.826896324113097e-005	2.137136e+000
6.866896324113098e-005	2.122798e+000
6.906896324113099e-005	2.103777e+000
6.946896324113100e-005	2.081220e+000
6.986896324113101e-005	2.056547e+000
7.026896324113102e-005	2.031306e+000
7.066896324113103e-005	2.007083e+000
7.106896324113104e-005	1.985402e+000
7.146896324113105e-005	1.967623e+000
7.186896324113106e-005	1.954465e+000
7.216361861762141e-005	1.948063e+000
7.232832276524441e-005	1.946077e+000
7.247918427563498e-005	1.945419e+000
7.264226280811223e-005	1.945886e+000
7.288153018256594e-005	1.948802e+000
7.326896323775565e-005	1.957902e+000
7.366896323775566e-005	1.972239e+000
7.406896323775567e-005	1.991261e+000
7.446896323775568e-005	2.013817e+000
7.486896323775569e-005	2.038491e+000
7.526896323775570e-005	2.063732e+000
7.566896323775571e-005	2.087954e+000
7.606896323775572e-005	2.109636e+000
7.646896323775573e-005	2.127414e+000
7.686896323775574e-005	2.140572e+000
7.716361861634467e-005	2.146974e+000
7.732832276365824e-005	2.148960e+000
7.747918427581909e-005	2.149618e+000
7.764226280818076e-005	2.149151e+000
7.788153018267741e-005	2.146235e+000
7.826896323793521e-005	2.137135e+000
7.866896323793522e-005	2.122797e+000
7.906896323793522e-005	2.103776e+000
7.946896323793523e-005	2.081220e+000
7.986896323793524e-005	2.056546e+000
8.026896323793525e-005	2.031305e+000
8.066896323793526e-005	2.007083e+000
8.106896323793527e-005	1.985401e+000
8.146896323793528e-005	1.967623e+000
8.186896323793529e-005	1.954465e+000
8.216361861641255e-005	1.948062e+000
8.232832276374282e-005	1.946077e+000
8.247918427580912e-005	1.945419e+000
8.264226280817709e-005	1.945886e+000
8.288153018267156e-005	1.948802e+000
8.326896323792589e-005	1.957901e+000
8.366896323792590e-005	1.972239e+000
8.406896323792591e-005	1.991260e+000
8.446896323792592e-005	2.013816e+000
8.486896323792593e-005	2.038490e+000
8.526896323792594e-005	2.063731e+000
8.566896323792595e-005	2.087954e+000
8.606896323792596e-005	2.109635e+000
8.646896323792597e-005	2.127414e+000
8.686896323792598e-005	2.140571e+000
8.716361861640888e-005	2.146974e+000
8.732832276373806e-005	2.148959e+000
8.747918427580979e-005	2.149617e+000
8.764226280817732e-005	2.149151e+000
8.788153018267179e-005	2.146235e+000
8.826896323792612e-005	2.137135e+000
8.866896323792613e-005	2.122797e+000
8.906896323792614e-005	2.103776e+000
8.946896323792615e-005	2.081220e+000
8.986896323792616e-005	2.056546e+000
9.026896323792617e-005	2.031305e+000
9.066896323792618e-005	2.007082e+000
9.106896323792619e-005	1.985401e+000
9.146896323792620e-005	1.967622e+000
9.186896323792621e-005	1.954465e+000
9.216361861640911e-005	1.948062e+000
9.232832276373851e-005	1.946077e+000
9.247918427580958e-005	1.945419e+000
9.264226280817712e-005	1.945885e+000
9.288153018267159e-005	1.948801e+000
9.326896323792592e-005	1.957901e+000
9.366896323792593e-005	1.972239e+000
9.406896323792594e-005	1.991260e+000
9.446896323792595e-005	2.013816e+000
9.486896323792596e-005	2.038490e+000
9.526896323792597e-005	2.063731e+000
9.566896323792598e-005	2.087953e+000
9.606896323792599e-005	2.109635e+000
9.646896323792600e-005	2.127414e+000
9.686896323792601e-005	2.140571e+000
9.716361861640890e-005	2.146974e+000
9.732832276373809e-005	2.148959e+000
9.747918427580960e-005	2.149617e+000
9.764226280817735e-005	2.149150e+000
9.788153018267204e-005	2.146234e+000
9.826896323792658e-005	2.137135e+000
9.866896323792659e-005	2.122797e+000
9.906896323792660e-005	2.103776e+000
9.946896323792661e-005	2.081219e+000
9.986896323792662e-005	2.056610e+000
1.000000000000001e-004	2.048265e+000
