0.000000000000000e+000	2.042476e+000
7.265570189235460e-008	2.042482e+000
2.179671056768470e-007	2.042537e+000
5.085899132460485e-007	2.042794e+000
9.085899132460582e-007	2.043392e+000
1.308589913246068e-006	2.044249e+000
1.708589913246078e-006	2.045337e+000
2.108589913246087e-006	2.046577e+000
2.259877064243829e-006	2.047078e+000
2.447679647808992e-006	2.047720e+000
2.630547573872306e-006	2.048347e+000
2.862481084325548e-006	2.049125e+000
3.238270773061117e-006	2.050313e+000
3.638270773061126e-006	2.051433e+000
4.038270773061136e-006	2.052336e+000
4.438270773061146e-006	2.052961e+000
4.838270773061155e-006	2.053271e+000
5.238270773061165e-006	2.053246e+000
5.638270773061175e-006	2.052887e+000
6.038270773061185e-006	2.052217e+000
6.438270773061194e-006	2.051277e+000
6.838270773061204e-006	2.050133e+000
7.151979881585974e-006	2.049135e+000
7.313860425454087e-006	2.048592e+000
7.472939003650347e-006	2.048046e+000
7.639941109872364e-006	2.047473e+000
7.877755447667847e-006	2.046677e+000
8.262883923724346e-006	2.045465e+000
8.662883923724355e-006	2.044355e+000
9.062883923724365e-006	2.043468e+000
9.462883923724375e-006	2.042860e+000
9.862883923724385e-006	2.042569e+000
1.026288392372439e-005	2.042615e+000
1.066288392372440e-005	2.042993e+000
1.106288392372441e-005	2.043681e+000
1.146288392372442e-005	2.044635e+000
1.186288392372443e-005	2.045787e+000
1.216131780777739e-005	2.046741e+000
1.232546434489661e-005	2.047293e+000
1.249355184710960e-005	2.047869e+000
1.264760332997557e-005	2.048397e+000
1.289021234808399e-005	2.049207e+000
1.328294101317958e-005	2.050437e+000
1.368294101317959e-005	2.051537e+000
1.408294101317960e-005	2.052412e+000
1.448294101317961e-005	2.053004e+000
1.488294101317962e-005	2.053277e+000
1.528294101317963e-005	2.053214e+000
1.568294101317964e-005	2.052818e+000
1.608294101317965e-005	2.052115e+000
1.648294101317966e-005	2.051149e+000
1.688294101317967e-005	2.049988e+000
1.716890080283480e-005	2.049071e+000
1.733488405266802e-005	2.048511e+000
1.749134425413986e-005	2.047974e+000
1.764678279285079e-005	2.047441e+000
1.788887845558061e-005	2.046632e+000
1.828079399045874e-005	2.045404e+000
1.868079399045875e-005	2.044302e+000
1.908079399045876e-005	2.043426e+000
1.948079399045877e-005	2.042831e+000
1.988079399045878e-005	2.042556e+000
2.028079399045879e-005	2.042616e+000
2.068079399045880e-005	2.043009e+000
2.108079399045881e-005	2.043710e+000
2.148079399045882e-005	2.044674e+000
2.188079399045883e-005	2.045834e+000
2.216809014369235e-005	2.046755e+000
2.233387718423305e-005	2.047313e+000
2.248921389524559e-005	2.047846e+000
2.264599095285922e-005	2.048383e+000
2.288759119088257e-005	2.049191e+000
2.327872185835288e-005	2.050416e+000
2.367872185835289e-005	2.051519e+000
2.407872185835290e-005	2.052395e+000
2.447872185835291e-005	2.052991e+000
2.487872185835292e-005	2.053267e+000
2.527872185835293e-005	2.053208e+000
2.567872185835294e-005	2.052816e+000
2.607872185835295e-005	2.052116e+000
2.647872185835296e-005	2.051152e+000
2.687872185835297e-005	2.049993e+000
2.716730752436170e-005	2.049068e+000
2.733290510968417e-005	2.048510e+000
2.748715712784359e-005	2.047981e+000
2.764522645483359e-005	2.047439e+000
2.788634835348253e-005	2.046632e+000
2.827672109195658e-005	2.045408e+000
2.867672109195659e-005	2.044304e+000
2.907672109195660e-005	2.043425e+000
2.947672109195661e-005	2.042828e+000
2.987672109195662e-005	2.042549e+000
3.027672109195663e-005	2.042606e+000
3.067672109195664e-005	2.042995e+000
3.107672109195665e-005	2.043693e+000
3.147672109195666e-005	2.044655e+000
3.187672109195667e-005	2.045813e+000
3.216655163610412e-005	2.046741e+000
3.233196620676480e-005	2.047298e+000
3.248517052360941e-005	2.047824e+000
3.264448802360359e-005	2.048370e+000
3.288514787266883e-005	2.049175e+000
3.327478837360991e-005	2.050397e+000
3.367478837360991e-005	2.051501e+000
3.407478837360992e-005	2.052380e+000
3.447478837360993e-005	2.052978e+000
3.487478837360994e-005	2.053258e+000
3.527478837360995e-005	2.053202e+000
3.567478837360996e-005	2.052813e+000
3.607478837360997e-005	2.052116e+000
3.647478837360998e-005	2.051155e+000
3.687478837360999e-005	2.049997e+000
3.716582124654194e-005	2.049065e+000
